Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
69306-130315,WR,Chris,Chris Rowland,Rowland,0,2,4500,MIA@TEN,TEN,MIA,,,,,,WR/FLEX
69306-130317,WR,Juwan,Juwan Green,Green,0,1,4500,ATL@BUF,ATL,BUF,,,,,,WR/FLEX
69306-130318,RB,Mikey,Mikey Daniel,Daniel,0,1,4500,CAR@NO,CAR,NO,,,,,,RB/FLEX
69306-130320,WR,Aaron,Aaron Parker,Parker,0,1,4500,CAR@NO,CAR,NO,O,Undisclosed,,,,WR/FLEX
69306-72981,WR,Aleva,Aleva Hifo,Hifo,,,4500,ARI@DAL,ARI,DAL,,,,,,WR/FLEX
69306-130326,WR,Manasseh,Manasseh Bailey,Bailey,0,1,4500,TB@NYJ,NYJ,TB,,,,,,WR/FLEX
69306-34073,TE,Ryan,Ryan Griffin,Griffin,3.6857141767229353,14,4500,TB@NYJ,NYJ,TB,IR,Undisclosed,,,,TE/FLEX
69306-68890,WR,Devin,Devin Gray,Gray,0,1,4500,LAR@BAL,BAL,LAR,,,,,,WR/FLEX
69306-60704,WR,Derrick,Derrick Dillon,Dillon,0,1,4500,NYG@CHI,NYG,CHI,Q,Undisclosed,,,,WR/FLEX
69306-29985,WR,Jaydon,Jaydon Mickens,Mickens,0.2,10,4500,JAC@NE,JAC,NE,,,,,,WR/FLEX
69306-60705,WR,Tyron,Tyron Johnson,Johnson,0.5199999809265137,5,4500,LV@IND,LV,IND,,,,,,WR/FLEX
69306-130336,RB,Sandro,Sandro Platzgummer,Platzgummer,0,1,4500,NYG@CHI,NYG,CHI,,,,,,RB/FLEX
69306-130338,WR,Rysen,Rysen John,John,0,1,4500,NYG@CHI,NYG,CHI,IR,Ankle,,,,WR/FLEX
69306-68901,RB,Gerrid,Gerrid Doaks,Doaks,,,4500,MIA@TEN,MIA,TEN,,,,,,RB/FLEX
69306-91428,WR,Tarik,Tarik Black,Black,,,4500,TB@NYJ,NYJ,TB,,,,,,WR/FLEX
69306-46374,WR,Tanner,Tanner Gentry,Gentry,,,4500,ATL@BUF,BUF,ATL,,,,,,WR/FLEX
69306-91431,RB,Ben,Ben Mason,Mason,,,4500,NYG@CHI,CHI,NYG,,,,,,RB/FLEX
69306-130343,WR,Jeff,Jeff Cotton Jr.,Cotton Jr.,0,1,4500,JAC@NE,JAC,NE,,,,,,WR/FLEX
69306-130345,WR,Michael,Michael Dereus,Dereus,0,1,4500,LAR@BAL,BAL,LAR,,,,,,WR/FLEX
69306-89384,WR,DeMichael,DeMichael Harris,Harris,2.9166666666666665,6,4500,LV@IND,IND,LV,,,,,,WR/FLEX
69306-130350,WR,Jaylon,Jaylon Moore,Moore,0,1,4500,LAR@BAL,BAL,LAR,,,,,,WR/FLEX
69306-64828,WR,Chris,Chris Finke,Finke,0,1,4500,KC@CIN,KC,CIN,Q,Undisclosed,,,,WR/FLEX
69306-64835,RB,Dexter,Dexter Williams,Williams,0.4000000059604645,2,4500,MIA@TEN,MIA,TEN,,,,,,RB/FLEX
69306-52553,WR,De'Mornay,De'Mornay Pierson-El,Pierson-El,,,4500,DEN@LAC,DEN,LAC,,,,,,WR/FLEX
69306-54606,WR,John,John Brown,Brown,0,3,4500,JAC@NE,JAC,NE,,,,,,WR/FLEX
69306-52560,WR,Geronimo,Geronimo Allison,Allison,0,1,4500,DET@SEA,DET,SEA,,,,,,WR/FLEX
69306-73046,WR,Tre,Tre Nixon,Nixon,,,4500,JAC@NE,NE,JAC,,,,,,WR/FLEX
69306-89437,WR,Tim,Tim Jones,Jones,,,4500,JAC@NE,JAC,NE,,,,,,WR/FLEX
69306-60765,WR,Brian,Brian Cole,Cole,0,1,4500,CAR@NO,CAR,NO,,,,,,WR/FLEX
69306-34154,WR,J.J.,J.J. Nelson,Nelson,0,1,4500,LV@IND,IND,LV,Q,Groin,,,,WR/FLEX
69306-52598,WR,Johnnie,Johnnie Dixon,Dixon,0,2,4500,ARI@DAL,DAL,ARI,,,,,,WR/FLEX
69306-71039,WR,Kelvin,Kelvin Harmon,Harmon,0,1,4500,PHI@WAS,WAS,PHI,,,,,,WR/FLEX
69306-64901,RB,Cameron,Cameron Scarlett,Scarlett,,,4500,DET@SEA,SEA,DET,,,,,,RB/FLEX
69306-64905,WR,Trenton,Trenton Irwin,Irwin,1,3,4500,KC@CIN,CIN,KC,,,,,,WR/FLEX
69306-28055,WR,Amara,Amara Darboh,Darboh,0,1,4500,DEN@LAC,DEN,LAC,,,,,,WR/FLEX
69306-73116,WR,Javon,Javon McKinley,McKinley,,,4500,DET@SEA,DET,SEA,,,,,,WR/FLEX
69306-64926,WR,Michael,Michael Jacquet III,Jacquet III,0,1,4500,JAC@NE,JAC,NE,,,,,,WR/FLEX
69306-32161,WR,Gehrig,Gehrig Dieter,Dieter,1.5,1,4500,KC@CIN,KC,CIN,,,,,,WR/FLEX
69306-44449,WR,Willie,Willie Snead IV,Snead IV,0.8285714558192662,7,4500,CAR@NO,CAR,NO,,,,,,WR/FLEX
69306-60835,WR,Isaac,Isaac Whitney,Whitney,,,4500,ARI@DAL,ARI,DAL,,,,,,WR/FLEX
69306-60838,WR,Andre,Andre Baccellia,Baccellia,0,1,4500,ARI@DAL,ARI,DAL,,,,,,WR/FLEX
69306-62891,WR,Omar,Omar Bayless,Bayless,0,2,4500,CAR@NO,CAR,NO,,,,,,WR/FLEX
69306-28080,WR,Devin,Devin Funchess,Funchess,,,4500,HOU@SF,SF,HOU,Q,Undisclosed,,,,WR/FLEX
69306-64962,RB,LeVante,LeVante Bellamy,Bellamy,0.6999999682108561,3,4500,DEN@LAC,DEN,LAC,Q,Ankle,,,,RB/FLEX
69306-26057,RB,Michael,Michael Burton,Burton,1.625,8,4500,KC@CIN,KC,CIN,,,,,,RB/FLEX
69306-64973,WR,Micah,Micah Simon,Simon,,,4500,CAR@NO,CAR,NO,,,,,,WR/FLEX
69306-69068,RB,Jonathan,Jonathan Ward,Ward,1.100000023841858,4,4500,ARI@DAL,ARI,DAL,,,,,,RB/FLEX
69306-64974,RB,Francis,Francis Bernard,Bernard,0,1,4500,ARI@DAL,DAL,ARI,IR,Groin,,,,RB/FLEX
69306-71120,WR,Riley,Riley Lees,Lees,,,4500,KC@CIN,CIN,KC,,,,,,WR/FLEX
69306-103896,WR,Nsimba,Nsimba Webster,Webster,0,3,4500,NYG@CHI,CHI,NYG,,,,,,WR/FLEX
69306-21980,WR,Alshon,Alshon Jeffery,Jeffery,2.5625,8,4500,PHI@WAS,PHI,WAS,,,,,,WR/FLEX
69306-73180,WR,Binjimen,Binjimen Victor,Victor,0,1,4500,LAR@BAL,BAL,LAR,,,,,,WR/FLEX
69306-28157,WR,Bennie,Bennie Fowler III,Fowler III,2.0999999046325684,1,4500,HOU@SF,SF,HOU,,,,,,WR/FLEX
69306-103943,WR,Trinity,Trinity Benson,Benson,1.8666666348775227,6,4500,DET@SEA,DET,SEA,IR,Undisclosed,,,,WR/FLEX
69306-89613,WR,Simi,Simi Fehoko,Fehoko,,,4500,ARI@DAL,DAL,ARI,IR,Undisclosed,,,,WR/FLEX
69306-22035,WR,Travis,Travis Benjamin,Benjamin,-0.6666666666666666,3,4500,HOU@SF,SF,HOU,,,,,,WR/FLEX
69306-22037,RB,Lamar,Lamar Miller,Miller,0.5333333412806193,3,4500,CAR@NO,NO,CAR,,,,,,RB/FLEX
69306-28181,RB,Le'Veon,Le'Veon Bell,Bell,3.433333396911621,6,4500,TB@NYJ,TB,NYJ,,,,,,RB/FLEX
69306-69150,WR,Jordan,Jordan Veasy,Veasy,0,1,4500,HOU@SF,HOU,SF,,,,,,WR/FLEX
69306-54817,WR,Diontae,Diontae Spencer,Spencer,-0.12857142516544887,14,4500,DEN@LAC,DEN,LAC,,,,,,WR/FLEX
69306-89632,WR,Connor,Connor Wedington,Wedington,,,4500,HOU@SF,SF,HOU,,,,,,WR/FLEX
69306-38444,RB,Tyler,Tyler Gaffney,Gaffney,,,4500,JAC@NE,NE,JAC,,,,,,RB/FLEX
69306-63025,RB,Nathan,Nathan Cottrell,Cottrell,0.30000001192092896,1,4500,JAC@NE,JAC,NE,,,,,,RB/FLEX
69306-60978,RB,Carl,Carl Tucker,Tucker,,,4500,MIA@TEN,MIA,TEN,,,,,,RB/FLEX
69306-60983,WR,Anthony,Anthony Ratliff-Williams,Ratliff-Williams,,,4500,DET@SEA,SEA,DET,,,,,,WR/FLEX
69306-71228,WR,Marquez,Marquez Stevenson,Stevenson,0,4,4500,ATL@BUF,BUF,ATL,,,,,,WR/FLEX
69306-103998,WR,Thomas,Thomas Ives,Ives,0,2,4500,NYG@CHI,CHI,NYG,Q,Undisclosed,,,,WR/FLEX
69306-87617,WR,Sage,Sage Surratt,Surratt,,,4500,DET@SEA,DET,SEA,,,,,,WR/FLEX
69306-54863,WR,C.J.,C.J. Goodwin,Goodwin,0,5,4500,ARI@DAL,DAL,ARI,,,,,,WR/FLEX
69306-63061,WR,Gary,Gary Jennings,Jennings,0,1,4500,LV@IND,LV,IND,,,,,,WR/FLEX
69306-69215,WR,Josh,Josh Imatorbhebhe,Imatorbhebhe,,,4500,JAC@NE,JAC,NE,,,,,,WR/FLEX
69306-22113,RB,Alfred,Alfred Morris,Morris,3.9200000762939453,10,4500,NYG@CHI,NYG,CHI,,,,,,RB/FLEX
69306-87657,WR,Seth,Seth Williams,Williams,,,4500,DEN@LAC,DEN,LAC,,,,,,WR/FLEX
69306-71280,WR,Kalija,Kalija Lipscomb,Lipscomb,,,4500,MIA@TEN,TEN,MIA,,,,,,WR/FLEX
69306-38514,WR,Kevin,Kevin White,White,1.433333396911621,3,4500,CAR@NO,NO,CAR,O,Illness,,,,WR/FLEX
69306-56946,WR,Ventell,Ventell Bryant,Bryant,0,1,4500,CAR@NO,CAR,NO,,,,,,WR/FLEX
69306-38523,TE,Geoff,Geoff Swaim,Swaim,3.2428572518484935,14,4500,MIA@TEN,TEN,MIA,,,,,,TE/FLEX
69306-93824,WR,Easop,Easop Winston Jr.,Winston Jr.,0.3333333333333333,3,4500,CAR@NO,NO,CAR,,,,,,WR/FLEX
69306-61060,RB,Devine,Devine Ozigbo,Ozigbo,0.8999999761581421,1,4500,JAC@NE,NE,JAC,,,,,,RB/FLEX
69306-91783,WR,Warren,Warren Jackson,Jackson,,,4500,LAR@BAL,LAR,BAL,,,,,,WR/FLEX
69306-61072,WR,Stanley,Stanley Morgan,Morgan,0.26666667064030963,3,4500,KC@CIN,CIN,KC,,,,,,WR/FLEX
69306-52902,WR,Trey,Trey Quinn,Quinn,0,3,4500,LV@IND,LV,IND,Q,Undisclosed,,,,WR/FLEX
69306-7856,WR,Matthew,Matthew Slater,Slater,0,1,4500,JAC@NE,NE,JAC,,,,,,WR/FLEX
69306-52917,WR,DJ,DJ Chark Jr.,Chark Jr.,10.299999872843424,3,4500,JAC@NE,JAC,NE,IR,Ankle,,,,WR/FLEX
69306-89785,RB,Spencer,Spencer Brown,Brown,,,4500,CAR@NO,CAR,NO,,,,,,RB/FLEX
69306-71355,RB,Elijah,Elijah Holyfield,Holyfield,0,1,4500,KC@CIN,CIN,KC,,,,,,RB/FLEX
69306-71359,WR,Javon,Javon Wims,Wims,1.5727272033691406,11,4500,LV@IND,LV,IND,,,,,,WR/FLEX
69306-69310,WR,Josh,Josh Hammond,Hammond,0,2,4500,JAC@NE,JAC,NE,,,,,,WR/FLEX
69306-73406,WR,DeVontres,DeVontres Dukes,Dukes,,,4500,DEN@LAC,DEN,LAC,Q,Undisclosed,,,,WR/FLEX
69306-71372,WR,Tyrie,Tyrie Cleveland,Cleveland,0,1,4500,DEN@LAC,DEN,LAC,,,,,,WR/FLEX
69306-65231,RB,Adam,Adam Prentice,Prentice,0.8500000238418579,2,4500,CAR@NO,NO,CAR,,,,,,RB/FLEX
69306-85714,RB,Tory,Tory Carter,Carter,0,1,4500,MIA@TEN,TEN,MIA,IR,Ankle,,,,RB/FLEX
69306-71382,WR,Osirus,Osirus Mitchell,Mitchell,,,4500,ARI@DAL,DAL,ARI,,,,,,WR/FLEX
69306-89817,WR,Austin,Austin Watkins Jr.,Watkins Jr.,,,4500,HOU@SF,SF,HOU,,,,,,WR/FLEX
69306-69343,WR,Landen,Landen Akers,Akers,,,4500,LAR@BAL,LAR,BAL,,,,,,WR/FLEX
69306-63201,RB,Xavier,Xavier Jones,Jones,0,3,4500,LAR@BAL,LAR,BAL,IR,Achilles,,,,RB/FLEX
69306-40674,WR,Jester,Jester Weah,Weah,0,1,4500,NYG@CHI,CHI,NYG,,,,,,WR/FLEX
69306-57064,RB,Ryan,Ryan Nall,Nall,0.6499999761581421,2,4500,NYG@CHI,CHI,NYG,,,,,,RB/FLEX
69306-87787,RB,J.K.,J.K. Dobbins,Dobbins,10.617647058823529,17,4500,LAR@BAL,BAL,LAR,IR,Knee - acl,,,,RB/FLEX
69306-71414,WR,Quartney,Quartney Davis,Davis,,,4500,LV@IND,IND,LV,IR,Shoulder,,,,WR/FLEX
69306-55050,RB,Christian,Christian McCaffrey,McCaffrey,15.571428571428571,7,4500,CAR@NO,CAR,NO,IR,Ankle,,,,RB/FLEX
69306-61200,WR,Jaylinn,Jaylinn Hawkins,Hawkins,0,1,4500,ATL@BUF,ATL,BUF,,,,,,WR/FLEX
69306-65331,RB,Sutton,Sutton Smith,Smith,0,1,4500,LV@IND,LV,IND,,,,,,RB/FLEX
69306-32564,WR,Josh,Josh Doctson,Doctson,0,1,4500,ARI@DAL,ARI,DAL,,,,,,WR/FLEX
69306-71477,WR,Maurice,Maurice Ffrench,Ffrench,0.30000001192092896,1,4500,DEN@LAC,LAC,DEN,,,,,,WR/FLEX
69306-73551,WR,Stantley,Stantley Thomas-Oliver III,Thomas-Oliver III,0,2,4500,CAR@NO,CAR,NO,,,,,,WR/FLEX
69306-28502,WR,Devin,Devin Smith,Smith,0,1,4500,CAR@NO,CAR,NO,,,,,,WR/FLEX
69306-63319,WR,K.J.,K.J. Hill,Hill,0.75,6,4500,DEN@LAC,LAC,DEN,,,,,,WR/FLEX
69306-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,4.083333333333333,12,4500,DEN@LAC,LAC,DEN,IR,Concussion,,,,TE/FLEX
69306-71519,WR,Dillon,Dillon Stoner,Stoner,,,4500,LV@IND,LV,IND,,,,,,WR/FLEX
69306-71521,RB,Justice,Justice Hill,Hill,1.3125,8,4500,LAR@BAL,BAL,LAR,IR,Achilles,,,,RB/FLEX
69306-63330,RB,Mike,Mike Weber,Weber,,,4500,NYG@CHI,NYG,CHI,Q,Hip,,,,RB/FLEX
69306-89956,RB,Travis,Travis Etienne,Etienne,,,4500,JAC@NE,JAC,NE,IR,Foot,,,,RB/FLEX
69306-57208,WR,KeeSean,KeeSean Johnson,Johnson,2.4799999237060546,10,4500,PHI@WAS,PHI,WAS,,,,,,WR/FLEX
69306-63360,WR,Antonio,Antonio Callaway,Callaway,0.75,4,4500,KC@CIN,KC,CIN,Q,Knee,,,,WR/FLEX
69306-28545,RB,Rod,Rod Smith,Smith,0,1,4500,CAR@NO,CAR,NO,,,,,,RB/FLEX
69306-69518,WR,T.J.,T.J. Simmons Jr.,Simmons Jr.,,,4500,TB@NYJ,TB,NYJ,,,,,,WR/FLEX
69306-63383,RB,Jordan,Jordan Scarlett,Scarlett,0,2,4500,MIA@TEN,MIA,TEN,,,,,,RB/FLEX
69306-71578,RB,Artavis,Artavis Pierce,Pierce,0,1,4500,NYG@CHI,CHI,NYG,,,,,,RB/FLEX
69306-28573,WR,Michael,Michael Thomas,Thomas,8.855555216471354,9,4500,CAR@NO,NO,CAR,NA,Ankle,,,,WR/FLEX
69306-40866,WR,J'Mon,J'Mon Moore,Moore,0,1,4500,ATL@BUF,ATL,BUF,Q,Undisclosed,,,,WR/FLEX
69306-63399,WR,Terry,Terry Godwin,Godwin,1.25,4,4500,JAC@NE,JAC,NE,IR,Undisclosed,,,,WR/FLEX
69306-34729,RB,Dwayne,Dwayne Washington,Washington,0.949999988079071,4,4500,CAR@NO,NO,CAR,IR,Undisclosed,,,,RB/FLEX
69306-69558,WR,Greg,Greg Dortch,Dortch,0,2,4500,ARI@DAL,ARI,DAL,,,,,,WR/FLEX
69306-61379,RB,Kerrith,Kerrith Whyte Jr.,Whyte Jr.,0,1,4500,DEN@LAC,DEN,LAC,,,,,,RB/FLEX
69306-71661,WR,Tino,Tino Ellis,Ellis,,,4500,MIA@TEN,MIA,TEN,,,,,,WR/FLEX
69306-104429,WR,Khalil,Khalil McClain,McClain,,,4500,MIA@TEN,MIA,TEN,,,,,,WR/FLEX
69306-65518,WR,John,John Ursua,Ursua,0,1,4500,DET@SEA,SEA,DET,IR,Knee - acl,,,,WR/FLEX
69306-14319,RB,Taiwan,Taiwan Jones,Jones,0,1,4500,ATL@BUF,BUF,ATL,,,,,,RB/FLEX
69306-71662,WR,DJ,DJ Turner,Turner,,,4500,LV@IND,LV,IND,,,,,,WR/FLEX
69306-12550,D,Seattle,Seattle Seahawks,Seahawks,5.533333333333333,15,4400,DET@SEA,SEA,DET,,,,,,DEF
69306-29277,TE,Stephen,Stephen Anderson,Anderson,2.9200000762939453,10,4400,DEN@LAC,LAC,DEN,,,,,,TE/FLEX
69306-93143,TE,Noah,Noah Gray,Gray,2,6,4400,KC@CIN,KC,CIN,,,,,,TE/FLEX
69306-62505,TE,MyCole,MyCole Pruitt,Pruitt,3.772727272727273,11,4400,MIA@TEN,TEN,MIA,,,,,,TE/FLEX
69306-42046,TE,Durham,Durham Smythe,Smythe,3.3538460364708533,13,4400,MIA@TEN,MIA,TEN,,,,,,TE/FLEX
69306-28570,TE,Nick,Nick Vannett,Vannett,3.7166665395100913,6,4400,CAR@NO,NO,CAR,,,,,,TE/FLEX
69306-14237,TE,Kyle,Kyle Rudolph,Rudolph,3.3076923076923075,13,4400,NYG@CHI,NYG,CHI,,,,,,TE/FLEX
69306-57338,TE,Jordan,Jordan Akins,Akins,2.4750000635782876,12,4400,HOU@SF,HOU,SF,,,,,,TE/FLEX
69306-12545,D,Philadelphia,Philadelphia Eagles,Eagles,7.2,15,4300,PHI@WAS,PHI,WAS,,,,,,DEF
69306-39286,TE,O.J.,O.J. Howard,Howard,2.9444444444444446,9,4300,TB@NYJ,TB,NYJ,,,,,,TE/FLEX
69306-31169,TE,Jeremy,Jeremy Sprinkle,Sprinkle,3.0999999046325684,1,4300,ARI@DAL,DAL,ARI,,,,,,TE/FLEX
69306-29411,TE,Pharaoh,Pharaoh Brown,Brown,2.290909160267223,11,4300,HOU@SF,HOU,SF,,,,,,TE/FLEX
69306-54007,TE,Jacob,Jacob Hollister,Hollister,2.6200000762939455,5,4300,JAC@NE,JAC,NE,IR,Undisclosed,,,,TE/FLEX
69306-27403,TE,Blake,Blake Bell,Bell,0.9,10,4300,KC@CIN,KC,CIN,,,,,,TE/FLEX
69306-130270,TE,Adam,Adam Trautman,Trautman,4.15,10,4300,CAR@NO,NO,CAR,IR,Illness,,,,TE/FLEX
69306-56708,TE,Will,Will Dissly,Dissly,3.48181811246005,11,4300,DET@SEA,SEA,DET,,,,,,TE/FLEX
69306-56711,TE,Drew,Drew Sample,Sample,1.7571428843906947,7,4300,KC@CIN,CIN,KC,,,,,,TE/FLEX
69306-71351,TE,Charlie,Charlie Woerner,Woerner,1.9249999523162842,4,4300,HOU@SF,SF,HOU,,,,,,TE/FLEX
69306-14348,TE,Lee,Lee Smith,Smith,2.8333333333333335,6,4200,ATL@BUF,ATL,BUF,,,,,,TE/FLEX
69306-79967,TE,Adam,Adam Shaheen,Shaheen,2.4285714285714284,7,4200,MIA@TEN,MIA,TEN,,,,,,TE/FLEX
69306-12530,D,Dallas,Dallas Cowboys,Cowboys,11.933333333333334,15,4200,ARI@DAL,DAL,ARI,,,,,,DEF
69306-12543,D,New York,New York Giants,Giants,5.133333333333334,15,4200,NYG@CHI,NYG,CHI,,,,,,DEF
69306-149832,TE,Shane,Shane Zylstra,Zylstra,2.450000047683716,2,4200,DET@SEA,DET,SEA,O,Kneecap,,,,TE/FLEX
69306-41469,TE,Darrell,Darrell Daniels,Daniels,0.16666666666666666,3,4200,ARI@DAL,ARI,DAL,,,,,,TE/FLEX
69306-55895,TE,Kendall,Kendall Blanton,Blanton,1.4249999523162842,4,4200,LAR@BAL,LAR,BAL,,,,,,TE/FLEX
69306-29314,TE,Richard,Richard Rodgers,Rodgers,7.3125,8,4200,PHI@WAS,PHI,WAS,,,,,,TE/FLEX
69306-72515,TE,Ian,Ian Thomas,Thomas,1.7692307692307692,13,4200,CAR@NO,CAR,NO,,,,,,TE/FLEX
69306-56212,TE,Tommy,Tommy Sweeney,Sweeney,2.1285713740757535,7,4200,ATL@BUF,BUF,ATL,,,,,,TE/FLEX
69306-70705,TE,Trevon,Trevon Wesco,Wesco,1.25,4,4200,TB@NYJ,NYJ,TB,IR,Knee - mcl,,,,TE/FLEX
69306-68730,TE,Sean,Sean McKeon,McKeon,2.674999952316284,4,4200,ARI@DAL,DAL,ARI,,,,,,TE/FLEX
69306-83138,TE,Ross,Ross Dwelley,Dwelley,3.2750000953674316,4,4200,HOU@SF,SF,HOU,,,,,,TE/FLEX
69306-64808,TE,Juwan,Juwan Johnson,Johnson,4.277777777777778,9,4200,CAR@NO,NO,CAR,IR,Illness,,,,TE/FLEX
69306-73176,TE,Luke,Luke Farrell,Farrell,1.1285714421953474,7,4200,JAC@NE,JAC,NE,IR,Illness,,,,TE/FLEX
69306-71143,TE,Kylen,Kylen Granson,Granson,1.6100000381469726,10,4200,LV@IND,IND,LV,,,,,,TE/FLEX
69306-18009,TE,Chris,Chris Manhertz,Manhertz,2.3000000544956754,7,4200,JAC@NE,JAC,NE,IR,Illness,,,,TE/FLEX
69306-56947,TE,Chris,Chris Myarick,Myarick,2.299999952316284,4,4200,NYG@CHI,NYG,CHI,,,,,,TE/FLEX
69306-69451,TE,Jack,Jack Stoll,Stoll,1.0499999523162842,4,4200,PHI@WAS,PHI,WAS,,,,,,TE/FLEX
69306-28694,TE,Jesse,Jesse James,James,4.933333396911621,3,4100,NYG@CHI,CHI,NYG,,,,,,TE/FLEX
69306-79980,TE,Eric,Eric Saubert,Saubert,2.449999968210856,6,4100,DEN@LAC,DEN,LAC,,,,,,TE/FLEX
69306-71806,TE,Kaden,Kaden Smith,Smith,2.4000000953674316,2,4100,NYG@CHI,NYG,CHI,IR,Knee,,,,TE/FLEX
69306-80011,TE,Antony,Antony Auclair,Auclair,4,3,4100,HOU@SF,HOU,SF,,,,,,TE/FLEX
69306-63697,TE,Brycen,Brycen Hopkins,Hopkins,1.399999976158142,1,4100,LAR@BAL,LAR,BAL,,,,,,TE/FLEX
69306-12536,D,Kansas City,Kansas City Chiefs,Chiefs,7.933333333333334,15,4100,KC@CIN,KC,CIN,,,,,,DEF
69306-12538,D,Los Angeles,Los Angeles Rams,Rams,6.733333333333333,15,4100,LAR@BAL,LAR,BAL,,,,,,DEF
69306-61693,TE,Danny,Danny Pinter,Pinter,6.699999809265137,1,4100,LV@IND,IND,LV,,,,,,TE/FLEX
69306-65839,TE,Kahale,Kahale Warring,Warring,1.25,4,4100,JAC@NE,JAC,NE,,,,,,TE/FLEX
69306-63851,TE,Tyree,Tyree Jackson,Jackson,0,2,4100,PHI@WAS,PHI,WAS,,,,,,TE/FLEX
69306-45472,TE,Garrett,Garrett Griffin,Griffin,2.950000047683716,2,4100,CAR@NO,NO,CAR,IR,Hamstring,,,,TE/FLEX
69306-63907,TE,Josh,Josh Oliver,Oliver,1.1666666666666667,9,4100,LAR@BAL,BAL,LAR,IR,Undisclosed,,,,TE/FLEX
69306-68155,TE,Codey,Codey McElroy,McElroy,0.25,2,4100,TB@NYJ,TB,NYJ,,,,,,TE/FLEX
69306-70426,TE,Reggie,Reggie Gilliam,Gilliam,0.8199999809265137,5,4100,ATL@BUF,BUF,ATL,,,,,,TE/FLEX
69306-27527,TE,Blake,Blake Jarwin,Jarwin,4.333333333333333,6,4100,ARI@DAL,DAL,ARI,IR,Hip,,,,TE/FLEX
69306-19342,TE,Demetrius,Demetrius Harris,Harris,0.5,5,4100,ARI@DAL,ARI,DAL,,,,,,TE/FLEX
69306-58499,TE,Parker,Parker Hesse,Hesse,0.7333333492279053,3,4100,ATL@BUF,ATL,BUF,,,,,,TE/FLEX
69306-83117,TE,Tanner,Tanner Hudson,Hudson,1.1199999809265138,5,4100,HOU@SF,SF,HOU,,,,,,TE/FLEX
69306-89283,TE,Tre',Tre' McKitty,McKitty,0.949999988079071,4,4100,DEN@LAC,LAC,DEN,,,,,,TE/FLEX
69306-62718,TE,Dan,Dan Brown,Brown,1.024999976158142,4,4100,TB@NYJ,NYJ,TB,,,,,,TE/FLEX
69306-73089,TE,Devin,Devin Asiasi,Asiasi,2.1799999237060548,5,4100,JAC@NE,NE,JAC,,,,,,TE/FLEX
69306-38301,TE,Darren,Darren Fells,Fells,2.1000000635782876,3,4100,TB@NYJ,TB,NYJ,,,,,,TE/FLEX
69306-89588,TE,Colby,Colby Parkinson,Parkinson,0.5666666825612386,3,4100,DET@SEA,SEA,DET,,,,,,TE/FLEX
69306-38722,TE,Cethan,Cethan Carter,Carter,1.2999999523162842,2,4100,MIA@TEN,MIA,TEN,IR,Undisclosed,,,,TE/FLEX
69306-104421,TE,Jesper,Jesper Horsted,Horsted,5.033333460489909,3,4100,NYG@CHI,CHI,NYG,IR,Illness,,,,TE/FLEX
69306-90123,TE,Quintin,Quintin Morris,Morris,,,4000,ATL@BUF,BUF,ATL,O,Undisclosed,,,,TE/FLEX
69306-71697,TE,Shaun,Shaun Beyer,Beyer,,,4000,DEN@LAC,DEN,LAC,,,,,,TE/FLEX
69306-137249,TE,Briley,Briley Moore-McKinney,Moore-McKinney,,,4000,MIA@TEN,TEN,MIA,IR,Knee - acl,,,,TE/FLEX
69306-59455,TE,Sammis,Sammis Reyes,Reyes,,,4000,PHI@WAS,WAS,PHI,,,,,,TE/FLEX
69306-30787,TE,Alex,Alex Ellis,Ellis,0,1,4000,ARI@DAL,ARI,DAL,,,,,,TE/FLEX
69306-65607,TE,Jacob,Jacob Harris,Harris,,,4000,LAR@BAL,LAR,BAL,IR,Knee - acl + mcl,,,,TE/FLEX
69306-63565,TE,Jake,Jake Breeland,Breeland,0,1,4000,LAR@BAL,BAL,LAR,Q,Knee - acl,,,,TE/FLEX
69306-30800,TE,Jason,Jason Croom,Croom,6.800000190734863,1,4000,PHI@WAS,PHI,WAS,IR,Knee,,,,TE/FLEX
69306-71767,TE,Caleb,Caleb Wilson,Wilson,0,1,4000,DEN@LAC,DEN,LAC,,,,,,TE/FLEX
69306-32957,TE,Eric,Eric Tomlinson,Tomlinson,1.2000000476837158,1,4000,LAR@BAL,BAL,LAR,,,,,,TE/FLEX
69306-65737,TE,Sam,Sam Tecklenburg,Tecklenburg,0,2,4000,CAR@NO,CAR,NO,IR,Illness,,,,TE/FLEX
69306-149727,TE,Bernhard,Bernhard Seikovits,Seikovits,,,4000,ARI@DAL,ARI,DAL,,,,,,TE/FLEX
69306-12534,D,Tennessee,Tennessee Titans,Titans,7.066666666666666,15,4000,MIA@TEN,TEN,MIA,,,,,,DEF
69306-12548,D,Los Angeles,Los Angeles Chargers,Chargers,4.4,15,4000,DEN@LAC,LAC,DEN,,,,,,DEF
69306-69898,TE,Artayvious,Artayvious Lynn,Lynn,,,4000,ARI@DAL,DAL,ARI,,,,,,TE/FLEX
69306-90398,TE,Matt,Matt Bushman,Bushman,,,4000,LV@IND,LV,IND,,,,,,TE/FLEX
69306-55609,TE,Ryan,Ryan Izzo,Izzo,2.4399999618530273,10,4000,DET@SEA,SEA,DET,,,,,,TE/FLEX
